"pointid","xcoord","ycoord"
828,-722525.4219,2182875.1337
829,-720961.622500001,2181844.7517
830,-720975.625499999,2181816.7447
831,-720322.6897,2179252.5036
832,-718441.624,2180346.7488
833,-720835.627400001,2179212.7441
834,-717258.6272,2178925.7533
835,-770140.814500001,2244618.745
836,-581369.9099,2092295.3261
837,-580902.874100001,2091446.53949999
838,-588292.6722,2098005.8244
839,-588175.2137,2097886.6323
840,-592140.207900001,2098620.96689999
841,-590391.9059,2098266.2966
842,-592787.1019,2098895.4327
843,-593746.9048,2099144.62109999
844,-594769.639300001,2099531.97950001
845,-594907.1538,2099552.58709999
846,-597068.2772,2100505.3285
847,-595490.7189,2099963.41250001
848,-605077.414999999,2104033.2363
849,-604733.8675,2103962.8412
850,-611783.680400002,2108261.45299999
851,-611254.6419,2107973.8975
852,-612017.7809,2108438.8057
853,-612217.5304,2108472.29310001
854,-613117.6111,2108444.6907
855,-613347.92,2108475.4103
856,-614041.4479,2108436.8716
857,-614249.9325,2108553.17990001
858,-614483.774599999,2108766.4391
859,-615128.539799999,2109355.5852
860,-615822.1,2109804.7735
861,-623968.6303,2115305.25489999
862,-622312.5734,2113592.87739999
863,-624274.974199999,2115365.8591
864,-624731.916099999,2115818.5837
865,-624992.850299999,2116034.7095
866,-625188.2203,2116373.9509
867,-625284.454600001,2116435.6038
868,-625701.3069,2116695.0953
869,-627008.719699999,2117395.96450001
870,-627643.7797,2117868.11980001
871,-627509.5155,2117870.1582
872,-629170.525,2118296.4437
873,-628247.361,2118039.90989999
874,-629344.507500001,2118366.92
875,-630052.101600001,2119101.63389999
876,-633154.216600001,2119920.9884
877,-633443.4899,2120036.6568
878,-633695.9395,2120169.9196
879,-633876.3475,2120317.9217
880,-634065.736099998,2120448.68280001
881,-634585.6594,2120559.7732
882,-635123.400100001,2120795.51679999
883,-635362.312899998,2120971.31880001
884,-635759.479599999,2121917.2311
885,-635719.6445,2121657.2866
886,-635736.364800001,2122110.4988
887,-635640.0733,2122395.4494
888,-636754.8864,2125180.6935
889,-636193.018999999,2124709.38299999
890,-637182.107899999,2125564.155
891,-638067.874900001,2126372.2546
892,-637818.799500001,2126171.77689999
893,-638182.869300002,2126389.53909999
894,-638421.8932,2126406.87790001
895,-643450.410299999,2129308.4516
896,-643760.2818,2129508.8355
897,-644108.697400001,2129702.16340001
898,-644281.251800001,2129788.3997
899,-647040.7268,2131001.29780001
900,-647182.6679,2131120.9537
901,-648293.516000001,2131308.2721
902,-649677.9229,2131128.0027
903,-651326.8152,2131085.2219
904,-651657.5346,2131187.1542
905,-651819.906400001,2131182.6663
906,-652109.940300002,2131104.0398
907,-652985.087699999,2131325.62600001
908,-685267.6257,2152770.9992
909,-684721.6361,2152546.9962
910,-685673.0035,2153204.3848
911,-685585.820300001,2153138.40059999
912,-694772.8454,2162962.2274
913,-694619.6202,2162808.99720001
914,-698609.6243,2164334.99459999
915,-682133.8241,2154844.974
916,-682467.9461,2155105.6987
917,-683653.296300001,2153189.0847
918,-683648.600400001,2152898.4294
919,-680256.1934,2159746.4106
920,-681084.326300001,2158260.6674
921,-676762.2398,2163785.2195
922,-676870.331499999,2163193.8185
923,-675973.5749,2167313.39800001
924,-676091.313700002,2168879.69209999
925,-677818.258700001,2171297.613
926,-678874.3409,2173910.2638
927,-679262.436,2175767.81570001
928,-679713.3208,2176457.38030001
929,-681706.3928,2181170.97969999
930,-683148.7269,2184721.1882
931,-683129.8104,2185107.2257
932,-683178.881400001,2187132.2215
933,-682091.918199998,2187960.4069
934,-681090.959000001,2188675.4946
935,-681055.206499999,2189653.0936
936,-681002.704199999,2190418.6824
937,-683245.0545,2193551.4454
938,-705126.626299999,2169900.0043
939,-635981.956,2124533.2604
940,-619751.829099999,2111930.8124
941,-618823.502800001,2111645.4572
942,-610443.772099999,2107081.7362
943,-609026.3498,2106330.24699999
944,-600320.0506,2101662.6809
945,-600204.479800001,2101620.29939999
946,-598261.0056,2100515.2864
947,-598012.962099999,2100383.7346
948,-597495.065400001,2100444.9612
949,-590096.7511,2098223.5953
950,-589248.891499999,2098167.54500001
951,-579246.0927,2091121.59710001
952,-578528.4582,2091049.5629
953,-578503.999700001,2091051.00429999
954,-578414.8407,2091029.41
955,-578363.6302,2091016.9982
956,-565024.260199999,2082779.0099
957,-564859.1371,2082720.8323
958,-554628.700400001,2078003.0843
959,-554632.4392,2077949.4557
960,-554464.8466,2077563.1812
961,-554340.862100002,2077421.11929999
962,-554552.790200001,2077787.402
963,-554495.977299999,2077660.2849
964,-686023.6197,2154199.004
965,-685938.798900001,2153738.4415
966,-685865.397600001,2153550.7734
967,-686037.620100001,2154548.99239999
968,-706429.458700001,2169521.88909999
969,-706365.6298,2170242.99809999
970,-706393.626199999,2170719.0057
971,-675643.3082,2146452.4909
972,-672956.8316,2146349.8005
973,-668999.6233,2143362.9991
974,-692533.6262,2160512.9962
975,-690985.068600001,2159430.654
976,-690797.625000002,2159140.99749999
977,-690268.6857,2158546.2166
978,-690084.2648,2158597.35509999
979,-689871.794100001,2158622.0838
980,-688267.088300001,2157850.9593
981,-688207.626599999,2157782.9957
982,-688233.7344,2157619.40960001
983,-688241.3677,2157571.5579
984,-687717.619799999,2157026.9966
985,-687638.546800001,2157000.6429
986,-687418.2667,2155677.7613
987,-686877.623600001,2155024.9973
988,-687510.979499999,2155754.1158
989,-687599.843000001,2155875.6426
990,-684687.271299998,2152548.806
991,-664676.337099999,2139786.1794
992,-664633.1571,2139614.7434
993,-664564.058300001,2140298.7872
994,-664753.315800001,2140547.55659999
995,-664841.625399999,2140577.0017
996,-665136.316400001,2140872.8636
997,-665070.528999999,2140843.6242
998,-665904.810900001,2141757.1503
999,-665325.9794,2141150.5809
1000,-666232.8972,2142157.2992
1001,-666382.8419,2142368.61959999
1002,-666607.5848,2142585.03669999
1003,-667144.386900001,2143033.11249999
1004,-667820.7425,2143289.78980001
1005,-667665.1397,2143278.67479999
1006,-668117.622300001,2143194.9979
1007,-668213.4376,2143200.9828
1008,-668521.6249,2143250.99339999
1009,-675705.624500001,2146541.00029999
1010,-675691.626800001,2147030.9978
1011,-675769.1786,2147119.6254
1012,-677469.623,2149032.995
1013,-676317.0662,2148587.54129999
1014,-675943.6234,2147241.0036
1015,-680960.996500001,2150871.4301
1016,-682201.6218,2151860.99840001
1017,-682159.628299999,2152011.698
1018,-682700.247700001,2151851.406
1019,-657775.2634,2134085.2075
1020,-655848.535599998,2132965.31820001
1021,-658236.4869,2134687.0194
1022,-660264.378900001,2137049.4495
1023,-660188.6612,2136958.1911
1024,-660345.447599999,2137225.9152
1025,-660379.245100001,2137261.6285
1026,-660007.096100002,2136418.6645
1027,-659787.049500001,2135914.346
1028,-659722.490700001,2135752.1346
1029,-658933.543200001,2135091.07629999
1030,-658847.709599999,2134734.3961
1031,-661895.157100001,2137700.8255
1032,-660348.869000001,2137428.4174
1033,-661996.6644,2137643.62370001
1034,-662101.528200001,2137644.95999999
1035,-586077.1676,2096938.3462
1036,-585871.812599999,2096609.7741
1037,-587502.751300001,2097818.10959999
1038,-585388.4027,2096011.3337
1039,-583829.9848,2094377.2305
1040,-583684.932,2094322.6811
1041,-583095.5095,2093957.4977
1042,-582945.417,2093902.5652
1043,-582227.2421,2093232.5244
1044,-582144.8123,2093118.51690001
1045,-599510.447499999,2101211.9143
1046,-597287.5368,2100413.9968
1047,-600034.351700001,2101499.211
1048,-602958.6855,2103146.79550001
1049,-602304.744200001,2102970.0469
1050,-600463.189799999,2101740.58530001
1051,-580712.619699999,2091488.6824
1052,-580309.7433,2091332.6009
1053,-580158.333100001,2091328.8876
1054,-616915.294399999,2110482.62549999
1055,-620147.414300001,2112014.0406
1056,-606799.5557,2104524.20450001
1057,-606382.172700001,2104329.9713
1058,-607576.1087,2105465.1851
1059,-607415.2306,2105257.56629999
1060,-604403.9858,2104009.0166
1061,-654236.6942,2131586.17329999
1062,-576392.5166,2090519.2103
1063,-576343.428900001,2090502.22529999
1064,-577901.6304,2090625.00170001
1065,-577623.8314,2090482.78259999
1066,-578052.891899999,2090691.6406
1067,-565110.7472,2082789.9961
1068,-564836.567299999,2082700.49159999
1069,-564685.622300001,2082658.99479999
1070,-555179.622900001,2078473.0021
1071,-554969.6292,2078305.00330001
1072,-554941.818,2078279.4606
1073,-554907.764000002,2078276.5374
1074,-573319.561899999,2088879.83959999
1075,-572931.625700001,2088650.9941
1076,-572119.365800001,2088043.2002
1077,-572062.291899999,2087913.46
1078,-572252.6258,2088223.99760001
1079,-572035.6299,2087754.99920001
1080,-572260.6168,2088246.03500001
1081,-572788.861300001,2088608.4712
1082,-551734.272099999,2074505.58050001
1083,-551588.9333,2074429.2576
1084,-551936.6945,2074554.898
1085,-551881.6231,2074552.99550001
1086,-552323.629500001,2074889
1087,-552193.2782,2074752.137
1088,-552986.742499999,2075892.9667
1089,-552869.6282,2075728.9964
1090,-552729.627399999,2075532.9963
1091,-553009.6277,2075924.9916
1092,-553359.628699999,2076583.0014
1093,-553681.627200001,2076890.99829999
1094,-553924.3928,2076995.38869999
1095,-554003.627100001,2077017.0008
1096,-554124.187699999,2077137.55740001
1097,-554171.6223,2077184.9993
1098,-554250.7126,2077307.4257
1099,-554303.3165,2077361.12750001
1100,-555291.6298,2078683.0014
1101,-555309.0468,2078758.50890001
1102,-555417.632799999,2078977.00450001
1103,-555529.619899999,2079159.0012
1104,-557991.167099999,2080802.9901
1105,-557916.5846,2080788.6445
1106,-558204.970399999,2080911.9183
1107,-558145.872400001,2080860.20969999
1108,-558228.7541,2080919.2873
1109,-557886.272500001,2080782.8095
1110,-557633.772900001,2080713.829
1111,-557153.625900002,2080404.99799999
1112,-556957.6236,2080320.9922
1113,-557223.6195,2080517.0049
1114,-559337.629100002,2081021.002
1115,-559264.0577,2081021.0023
1116,-559528.944,2080957.2211
1117,-559799.6264,2080936.9995
1118,-560285.140699999,2080966.358
1119,-560409.401100001,2080996.8852
1120,-560457.6298,2081020.99689999
1121,-561185.628200001,2081020.996
1122,-561045.624,2081021.0019
1123,-560676.1351,2080998.38840001
1124,-561499.386399999,2080978.9964
1125,-561689.625800001,2080979.0033
1126,-562538.7591,2080922.1208
1127,-562501.627699999,2080950.9962
1128,-561731.620100001,2081006.99299999
1129,-562739.622799999,2080810.99400001
1130,-562981.114600001,2080799.49929999
1131,-563271.631200001,2080936.9933
1132,-563240.935200001,2080906.30509999
1133,-563663.6244,2081272.9994
1134,-563620.402499999,2081267.59110001
1135,-563597.7624,2081264.76829999
1136,-564106.7479,2081615.7688
1137,-565231.624600001,2082896.9951
1138,-565273.6218,2083037.00119999
1139,-565637.625700001,2083358.9942
1140,-565482.5852,2083221.85610001
1141,-565447.765900001,2083191.0483
1142,-565665.625600001,2083443.0052
1143,-565712.119100001,2083504.99610001
1144,-565884.661499999,2083795.9561
1145,-565959.626800001,2083904.9967
1146,-566620.7864,2084384.1612
1147,-566491.6269,2084254.9974
1148,-566725.510299999,2084488.87390001
1149,-566763.1638,2084526.5501
1150,-566953.626200001,2084675.0052
1151,-567344.449100002,2085009.8314
1152,-567457.6262,2085122.998
1153,-567669.029999999,2085386.56160001
1154,-567499.622700001,2085178.99750001
1155,-567821.6298,2085501.0014
1156,-568213.615900001,2085710.99840001
1157,-568152.398399999,2085649.77240001
1158,-568143.625099999,2085641.0057
1159,-567918.923,2085543.3006
1160,-568720.907299998,2085864.4013
1161,-568284.1414,2085734.5098
1162,-567887.532600001,2085529.6501
1163,-569263.6192,2086046.9946
1164,-569229.709499999,2086013.08560001
1165,-569026.603399999,2085915.7628
1166,-569371.000700001,2086046.99480001
1167,-569459.6271,2086046.9961
1168,-569627.629200001,2086074.9951
1169,-569670.5053,2086113.58929999
1170,-569713.961999999,2086152.7121
1171,-569935.6253,2086256.99749999
1172,-570089.6356,2086256.9927
1173,-570201.628600001,2086214.9999
1174,-570649.627800001,2086355.00510001
1175,-571223.6238,2086886.99369999
1176,-571349.6246,2087012.99660001
1177,-571492.6657,2087111.6828
1178,-571701.588400001,2087313.8733
1179,-571909.625000002,2087559.0034
1180,-571923.6153,2087628.9946
1181,-573694.2911,2088904.9623
1182,-574019.860600001,2088997.809
1183,-574149.622600001,2088987.001
1184,-574555.626100001,2089252.9914
1185,-574630.934900002,2089286.3092
1186,-574723.5392,2089532.67280001
1187,-574972.805700001,2089731.7885
1188,-575122.348599999,2089847.71940001
1189,-575357.149099999,2090004.8079
1190,-575499.626599999,2090037.0055
1191,-575629.5937,2090125.34219999
1192,-575994.023600001,2090327.40720001
1193,-575983.0644,2090316.4431
1194,-575873.463400001,2090206.8401
1195,-575829.624299999,2090162.9994
1196,-576282.3907,2090486.0377
1197,-576470.5936,2090532.91149999
1198,-576742.7332,2090498.037
1199,-576696.252599999,2090496.86879999
1200,-576591.6507,2090450.835
1201,-576885.002099999,2090462.23040001
1202,-576921.6265,2090457.0037
1203,-577061.627000001,2090456.9932
1204,-578221.914399999,2090851.27780001
1205,-564252.1528,2081786.33249999
1206,-564120.6317,2081648.4762
1207,-576558.888699999,2090458.8009
1208,-578165.584899999,2090798.0708
1209,-549859.626700001,2073810.9961
1210,-549577.721899999,2073571.0921
1211,-549549.085399999,2073542.4606
1212,-549453.626599999,2073447.0051
1213,-549322.3212,2073203.2026
1214,-548963.621400001,2072844.99260001
1215,-548704.535300001,2072853.0943
1216,-548459.721999999,2072843.7483
1217,-548435.5869,2072837.1717
1218,-548288.908099999,2072760.4382
1219,-548272.1723,2072747.42219999
1220,-548235.627699998,2072718.99940001
1221,-547882.1767,2072421.5554
1222,-547402.134400001,2072062.2985
1223,-546914.2545,2071805.41129999
1224,-546639.626500001,2071724.9962
1225,-546513.630799999,2071668.9971
1226,-546445.2731,2071681.42359999
1227,-546426.660900001,2071684.8041
1228,-546218.0998,2071696.9977
1229,-545829.3441,2071568.07130001
1230,-545513.497,2071634.247
1231,-546206.8507,2071697.001
1232,-545463.624299999,2071641.00180001
1233,-545267.626900002,2071542.9977
1234,-545056.3547,2071401.724
1235,-544796.9123,2071198.27429999
1236,-544677.8508,2071079.2173
1237,-544529.2455,2070970.8077
1238,-544035.0031,2070802.9138
1239,-542740.820499999,2069945.9243
1240,-542244.2835,2069500.31200001
1241,-542838.5206,2069957.86289999
1242,-541732.1304,2069068.99770001
1243,-541316.481600001,2068686.5417
1244,-541165.634,2068546.9981
1245,-540974.1987,2068499.1381
1246,-540619.619200001,2068463.00030001
1247,-540372.254399999,2068289.5277
1248,-540190.336799999,2068115.3774
1249,-540077.225,2068000.1026
1250,-539899.6073,2067819.0597
1251,-539834.1129,2067752.31
1252,-539767.1537,2067684.03929999
1253,-539673.625299999,2067588.73180001
1254,-539514.563300001,2067443.2805
1255,-539248.168,2067063.5422
1256,-539177.624700002,2066992.99659999
1257,-538747.727700001,2066951.00520001
1258,-538542.3122,2066951.00050001
1259,-538178.305199999,2066984.9976
1260,-537938.727800001,2066835.7221
1261,-537308.512499999,2066861.27270001
1262,-537182.609099999,2066821.9291
1263,-536812.7324,2066787.9075
1264,-536721.1488,2066756.6665
1265,-536667.839600001,2066688.1292
1266,-536643.6217,2066657.0001
1267,-534478.6711,2065435.1613
1268,-534235.627699999,2064556.9962
1269,-533969.6237,2064235.00240001
1270,-533869.8812,2064124.17170001
1271,-533773.625100001,2063884.9948
1272,-533945.112700001,2064207.7591
1273,-533567.9105,2063559.5385
1274,-533546.474799999,2063532.25830001
1275,-533276.379000001,2063205.2329
1276,-533103.755300001,2063130.421
1277,-532930.4195,2063039.978
1278,-532912.632300001,2063037.995
1279,-532868.9888,2062991.11990001
1280,-532663.125299999,2062736.695
1281,-532548.968099999,2062507.49620001
1282,-532458.3674,2062421.918
1283,-532429.265799999,2062394.4364
1284,-532346.462200001,2062316.2384
1285,-532095.175200001,2062230.4953
1286,-531964.254499999,2062226.5325
1287,-531707.9185,2062219.3446
1288,-531622.981799999,2062223.2076
1289,-531407.626700002,2062233.00209999
1290,-530295.6654,2061666.4493
1291,-530189.625000002,2061462.99579999
1292,-530388.281,2061820.4367
1293,-530128.731599999,2061381.8117
1294,-529895.6293,2061070.9942
1295,-529874.556399999,2060940.6483
1296,-529825.623099999,2060832.99550001
1297,-529825.6228,2060798.995
1298,-529727.6209,2060455.00109999
1299,-529626.736300001,2060357.1653
1300,-529288.362500001,2060029.0429
1301,-529110.612500002,2059917.74979999
1302,-531013.131700002,2062017.2137
1303,-530624.9795,2061851.4314
1304,-531310.907299999,2062194.30839999
1305,-531197.625800001,2062148.9929
1306,-531076.428400001,2062062.42779999
1307,-530504.326099999,2061846.0991
1308,-529062.3268,2059889.934
1309,-528719.625199998,2059755.00420001
1310,-528183.987299999,2059517.79900001
1311,-527661.4463,2059434.7729
1312,-527622.197899999,2059429.3741
1313,-527368.120999999,2059326.8567
1314,-526476.351800001,2059265.0006
1315,-526126.6271,2059250.3551
1316,-526051.3244,2059245.50060001
1317,-525956.2005,2059239.35200001
1318,-524884.2275,2059066.90549999
1319,-524603.624099999,2058901.00190001
1320,-525293.1962,2059222.7044
